"date","home_team","away_team","home_goals","away_goals","neutral"
"2013-01-05 17:30:00","Niger","Togo",3,1,0
"2013-01-05 19:15:00","Qatar","United Arab Emirates",1,3,1
"2013-01-06 14:15:00","Kuwait","Yemen",2,0,1
"2013-01-06 17:15:00","Saudi Arabia","Iraq",0,2,1
"2013-01-07 15:30:00","Tunisia","Ethiopia",1,1,1
"2013-01-08 14:15:00","Qatar","Oman",2,1,1
"2013-01-08 16:00:00","Zambia","Morocco",0,0,1
"2013-01-08 17:15:00","Bahrain","United Arab Emirates",1,2,0
"2013-01-08 19:30:00","South Africa","Norway",0,1,0
"2013-01-09 14:15:00","Iraq","Kuwait",1,0,1
"2013-01-09 17:15:00","Yemen","Saudi Arabia",0,2,1
"2013-01-09 21:00:00","Cape Verde Islands","Nigeria",0,0,1
"2013-01-10 14:10:00","Gabon","Tunisia",1,1,1
"2013-01-10 16:00:00","Ghana","Egypt",3,0,1
"2013-01-10 17:00:00","Niger","Burkina Faso",0,0,0
"2013-01-11 15:45:00","Ethiopia","Tanzania",2,1,0
"2013-01-11 15:45:00","Bahrain","Qatar",1,0,0
"2013-01-11 15:45:00","United Arab Emirates","Oman",2,0,1
"2013-01-12 13:10:00","Zambia","Norway",0,0,0
"2013-01-12 15:45:00","Kuwait","Saudi Arabia",1,0,1
"2013-01-12 15:45:00","Iraq","Yemen",2,0,1
"2013-01-12 19:15:00","South Africa","Algeria",0,0,0
"2013-01-12 20:00:00","Namibia","Morocco",1,2,1
"2013-01-13 14:30:00","Panama","Guatemala",2,0,0
"2013-01-13 17:30:00","Ghana","Tunisia",4,2,1
"2013-01-13 18:00:00","Botswana","Angola",0,2,1
"2013-01-13 20:30:00","Panama","Guatemala",2,0,0
"2013-01-14 17:30:00","Côte dIvoire","Egypt",4,2,1
"2013-01-15 14:15:00","United Arab Emirates","Kuwait",1,0,1
"2013-01-15 17:00:00","Lebanon","Gabon",0,0,0
"2013-01-15 18:00:00","Iraq","Bahrain",1,1,1
"2013-01-16 02:10:00","Chile","Senegal",2,1,0
"2013-01-17 16:00:00","Burkina Faso","Swaziland",3,0,1
"2013-01-18 13:00:00","Bahrain","Kuwait",1,6,0
"2013-01-18 17:00:00","United Arab Emirates","Iraq",1,1,1
"2013-01-18 23:05:00","Guatemala","Nicaragua",1,1,1
"2013-01-19 01:10:00","Honduras","El Salvador",1,1,1
"2013-01-19 03:15:00","Costa Rica","Belize",1,0,0
"2013-01-19 17:00:00","South Africa","Cape Verde Islands",0,0,0
"2013-01-19 20:00:00","Angola","Morocco",0,0,1
"2013-01-20 00:15:00","Chile","Haiti",3,0,0
"2013-01-20 16:00:00","Ghana","Congo DR",2,2,1
"2013-01-20 19:00:00","Mali","Niger",1,0,1
"2013-01-20 21:05:00","Belize","Guatemala",0,0,1
"2013-01-20 23:10:00","El Salvador","Panama",0,0,1
"2013-01-21 01:15:00","Costa Rica","Nicaragua",2,0,0
"2013-01-21 16:00:00","Zambia","Ethiopia",1,1,1
"2013-01-21 19:00:00","Nigeria","Burkina Faso",1,1,1
"2013-01-22 16:00:00","Côte dIvoire","Togo",2,1,1
"2013-01-22 19:00:00","Tunisia","Algeria",1,0,1
"2013-01-22 23:05:00","Nicaragua","Belize",1,2,0
"2013-01-23 01:10:00","Panama","Honduras",1,1,1
"2013-01-23 03:10:00","Costa Rica","Guatemala",1,1,0
"2013-01-23 10:00:00","Sweden","Korea DPR",1,1,1
"2013-01-23 13:00:00","Thailand","Finland",1,3,0
"2013-01-23 16:00:00","South Africa","Angola",2,0,0
"2013-01-23 19:00:00","Morocco","Cape Verde Islands",1,1,1
"2013-01-24 16:00:00","Ghana","Mali",1,0,1
"2013-01-24 19:00:00","Niger","Congo DR",0,0,1
"2013-01-25 16:00:00","Zambia","Nigeria",1,1,1
"2013-01-25 19:00:00","Burkina Faso","Ethiopia",4,0,1
"2013-01-25 22:05:00","Guatemala","Panama",1,3,1
"2013-01-26 00:35:00","Honduras","Belize",1,0,1
"2013-01-26 03:00:00","Costa Rica","El Salvador",1,0,0
"2013-01-26 09:00:00","Thailand","Korea DPR",2,2,1
"2013-01-26 11:15:00","Sweden","Finland",3,0,1
"2013-01-26 16:00:00","Côte dIvoire","Tunisia",3,0,1
"2013-01-26 19:00:00","Algeria","Togo",0,2,1
"2013-01-26 21:06:00","Canada","Denmark",0,4,1
"2013-01-27 18:00:00","Morocco","South Africa",2,2,0
"2013-01-27 18:00:00","Cape Verde Islands","Angola",2,1,1
"2013-01-27 21:30:00","Belize","El Salvador",0,1,1
"2013-01-28 00:05:00","Honduras","Costa Rica",0,1,0
"2013-01-28 18:00:00","Niger","Ghana",0,3,1
"2013-01-28 18:00:00","Congo DR","Mali",1,1,1
"2013-01-29 18:00:00","Ethiopia","Nigeria",0,2,1
"2013-01-29 18:00:00","Burkina Faso","Zambia",0,0,1
"2013-01-30 03:10:00","United States","Canada",0,0,0
"2013-01-30 14:15:00","Oman","China",1,0,0
"2013-01-30 18:00:00","Algeria","Côte dIvoire",2,2,1
"2013-01-30 18:00:00","Togo","Tunisia",1,1,1
"2013-01-31 04:15:00","Mexico","Denmark",1,1,1
"2013-01-31 15:00:00","Jordan","Indonesia",5,0,0
"2013-01-31 16:30:00","Qatar","Lebanon",1,0,0
"2013-02-01 14:40:00","Iraq","Malaysia",3,0,1
"2013-02-01 15:00:00","Azerbaijan","Uzbekistan",0,0,1
"2013-02-01 16:00:00","Bahrain","Singapore",3,1,0
"2013-02-02 16:00:00","Ghana","Cape Verde Islands",2,0,1
"2013-02-02 19:30:00","South Africa","Mali",1,1,0
"2013-02-02 20:45:00","Poland","Romania",4,1,1
"2013-02-03 16:00:00","Côte dIvoire","Nigeria",1,2,1
"2013-02-03 19:30:00","Burkina Faso","Togo",0,0,1
"2013-02-05 19:30:00","Senegal","Guinea",1,1,1
"2013-02-05 19:45:00","Armenia","Luxembourg",1,1,1
"2013-02-06 09:30:00","Nepal","Pakistan",0,1,0
"2013-02-06 11:00:00","Vietnam","United Arab Emirates",1,2,0
"2013-02-06 11:00:00","Uzbekistan","Hong Kong",0,0,0
"2013-02-06 11:20:00","Japan","Latvia",3,0,0
"2013-02-06 11:30:00","Myanmar","Philippines",0,1,0
"2013-02-06 12:00:00","Thailand","Kuwait",1,3,0
"2013-02-06 12:00:00","Iran","Lebanon",5,0,0
"2013-02-06 13:00:00","Korea DPR","Laos",1,0,1
"2013-02-06 13:15:00","Oman","Syria",1,0,0
"2013-02-06 13:30:00","Iraq","Indonesia",1,0,1
"2013-02-06 14:00:00","Jordan","Singapore",4,0,0
"2013-02-06 14:00:00","India","Palestine",2,4,0
"2013-02-06 14:30:00","Rwanda","Uganda",2,2,0
"2013-02-06 15:00:00","Tanzania","Cameroon",1,0,0
"2013-02-06 15:00:00","Korea Republic","Croatia",0,4,1
"2013-02-06 15:00:00","Zimbabwe","Botswana",2,1,0
"2013-02-06 15:00:00","Azerbaijan","Liechtenstein",1,0,1
"2013-02-06 15:10:00","Kenya","Libya",3,0,1
"2013-02-06 15:15:00","Yemen","Bahrain",0,2,1
"2013-02-06 15:30:00","Saudi Arabia","China",2,1,0
"2013-02-06 15:30:00","Qatar","Malaysia",2,0,0
"2013-02-06 16:00:00","Mali","Nigeria",1,4,1
"2013-02-06 16:00:00","Moldova","Kazakhstan",1,3,1
"2013-02-06 17:00:00","Cyprus","Serbia",1,3,0
"2013-02-06 17:00:00","Hungary","Belarus",1,1,1
"2013-02-06 18:00:00","Slovenia","Bosnia-Herzegovina",0,3,0
"2013-02-06 18:00:00","Ukraine","Norway",2,0,1
"2013-02-06 18:00:00","Chile","Egypt",2,1,1
"2013-02-06 19:00:00","Spain","Uruguay",3,1,1
"2013-02-06 19:00:00","Israel","Finland",2,1,0
"2013-02-06 19:00:00","Albania","Georgia",1,2,0
"2013-02-06 19:15:00","Turkey","Czech Republic",0,2,0
"2013-02-06 19:30:00","Macedonia FYR","Denmark",3,0,0
"2013-02-06 19:30:00","Burkina Faso","Ghana",1,1,1
"2013-02-06 19:30:00","Malta","Northern Ireland",0,0,0
"2013-02-06 20:30:00","Greece","Switzerland",0,0,0
"2013-02-06 20:30:00","Sweden","Argentina",2,3,0
"2013-02-06 20:30:00","Netherlands","Italy",1,1,0
"2013-02-06 20:30:00","England","Brazil",2,1,0
"2013-02-06 20:30:00","Iceland","Russia",0,2,1
"2013-02-06 20:45:00","Romania","Australia",3,2,1
"2013-02-06 20:45:00","Belgium","Slovakia",2,1,0
"2013-02-06 20:45:00","Ireland","Poland",2,0,0
"2013-02-06 20:45:00","Scotland","Estonia",1,0,0
"2013-02-06 20:45:00","Wales","Austria",2,1,0
"2013-02-06 21:00:00","France","Germany",1,2,0
"2013-02-06 21:45:00","Portugal","Ecuador",2,3,0
"2013-02-06 22:00:00","Honduras","United States",2,1,0
"2013-02-07 00:30:00","Paraguay","El Salvador",3,0,0
"2013-02-07 01:30:00","Bolivia","Haiti",2,1,0
"2013-02-07 01:35:00","Trinidad and Tobago","Peru",0,2,0
"2013-02-07 02:05:00","Guatemala","Colombia",1,4,1
"2013-02-07 03:05:00","Panama","Costa Rica",2,2,0
"2013-02-07 03:30:00","Mexico","Jamaica",0,0,0
"2013-02-09 09:45:00","Nepal","Pakistan",0,1,0
"2013-02-09 19:00:00","Mali","Ghana",3,1,1
"2013-02-10 19:30:00","Nigeria","Burkina Faso",1,0,1
"2013-02-12 17:00:00","Maldives","Pakistan",1,1,0
"2013-02-14 17:00:00","Maldives","Pakistan",3,0,0
"2013-02-21 14:30:00","Thailand","Faroe Islands",2,0,0
"2013-02-27 18:00:00","Gambia","Mauritania",0,2,0
"2013-03-02 17:30:00","Gambia","Mauritania",0,0,0
"2013-03-06 20:00:00","Morocco","Mali",2,1,1
"2013-03-07 16:30:00","Qatar","Egypt",3,1,0
"2013-03-16 13:00:00","Senegal","Libya",0,4,0
"2013-03-17 13:45:00","Malaysia","Saudi Arabia",1,4,0
"2013-03-17 15:15:00","Bahrain","Lebanon",0,0,0
"2013-03-17 16:45:00","Qatar","Thailand",1,0,0
"2013-03-19 18:00:00","Botswana","Malawi",1,0,0
"2013-03-20 13:00:00","Oman","Haiti",3,0,0
"2013-03-20 14:30:00","Rwanda","Libya",0,1,0
"2013-03-21 15:00:00","Jordan","Belarus",1,0,0
"2013-03-21 16:00:00","Kuwait","Palestine",2,1,0
"2013-03-21 20:30:00","Brazil","Italy",2,2,1
"2013-03-21 22:30:00","Ecuador","El Salvador",5,0,0
"2013-03-22 07:45:00","New Zealand","New Caledonia",2,1,0
"2013-03-22 11:35:00","Saudi Arabia","China",1,0,0
"2013-03-22 11:35:00","China","Iraq",1,0,0
"2013-03-22 12:00:00","Hong Kong","Vietnam",1,0,0
"2013-03-22 12:45:00","Malaysia","Yemen",2,1,0
"2013-03-22 13:45:00","Israel","Portugal",3,3,0
"2013-03-22 13:45:00","United Arab Emirates","Uzbekistan",2,1,0
"2013-03-22 16:30:00","Bahrain","Qatar",1,0,0
"2013-03-22 16:30:00","Lebanon","Thailand",5,2,0
"2013-03-22 17:00:00","Bulgaria","Malta",6,0,0
"2013-03-22 17:05:00","Japan","Canada",2,1,1
"2013-03-22 18:00:00","Croatia","Serbia",2,0,0
"2013-03-22 18:00:00","Slovenia","Iceland",1,2,0
"2013-03-22 18:00:00","Egypt","Swaziland",10,0,0
"2013-03-22 19:00:00","Kazakhstan","Germany",0,3,0
"2013-03-22 19:00:00","Norway","Albania",0,1,0
"2013-03-22 19:15:00","Andorra","Turkey",0,2,0
"2013-03-22 19:30:00","Liechtenstein","Latvia",1,1,0
"2013-03-22 20:10:00","Slovakia","Lithuania",1,1,0
"2013-03-22 20:15:00","Luxembourg","Azerbaijan",0,0,0
"2013-03-22 20:30:00","Czech Republic","Denmark",0,3,0
"2013-03-22 20:30:00","Moldova","Montenegro",0,1,0
"2013-03-22 20:30:00","Hungary","Romania",2,2,0
"2013-03-22 20:30:00","Netherlands","Estonia",3,0,0
"2013-03-22 20:30:00","Austria","Faroe Islands",6,0,0
"2013-03-22 20:45:00","Bosnia-Herzegovina","Greece",3,1,0
"2013-03-22 20:45:00","Spain","Finland",1,1,0
"2013-03-22 20:45:00","Sweden","Ireland",0,0,0
"2013-03-22 20:45:00","Macedonia FYR","Belgium",0,2,0
"2013-03-22 20:45:00","Poland","Ukraine",1,3,0
"2013-03-22 21:00:00","San Marino","England",0,8,0
"2013-03-22 21:00:00","Scotland","Wales",1,2,0
"2013-03-22 21:00:00","France","Georgia",3,1,0
"2013-03-22 21:05:00","Colombia","Bolivia",5,0,0
"2013-03-22 22:05:00","Honduras","Mexico",2,2,0
"2013-03-22 23:00:00","Uruguay","Paraguay",1,1,0
"2013-03-23 01:00:00","Argentina","Venezuela",3,0,0
"2013-03-23 02:35:00","Jamaica","Panama",1,1,0
"2013-03-23 03:10:00","Peru","Chile",1,0,0
"2013-03-23 03:10:00","United States","Costa Rica",1,0,0
"2013-03-23 07:00:00","Tahiti","Solomon Islands",2,0,0
"2013-03-23 13:00:00","Indonesia","Saudi Arabia",1,2,0
"2013-03-23 15:30:00","Cameroon","Togo",2,1,0
"2013-03-23 15:35:00","Republic of the Congo","Gabon",1,0,0
"2013-03-23 16:00:00","Nigeria","Kenya",1,1,0
"2013-03-23 16:00:00","Namibia","Malawi",0,1,0
"2013-03-23 17:30:00","Cyprus","Switzerland",0,0,0
"2013-03-23 18:00:00","Côte dIvoire","Gambia",3,0,0
"2013-03-23 18:00:00","Senegal","Angola",1,1,1
"2013-03-23 19:00:00","Burkina Faso","Niger",4,0,0
"2013-03-23 19:15:00","Tunisia","Sierra Leone",2,1,0
"2013-03-23 19:15:00","South Africa","Central African Republic",2,0,0
"2013-03-24 13:00:00","Tanzania","Morocco",3,1,0
"2013-03-24 14:00:00","Lesotho","Zambia",1,1,0
"2013-03-24 14:00:00","Ethiopia","Botswana",1,0,0
"2013-03-24 14:00:00","Mozambique","Guinea",0,0,0
"2013-03-24 14:30:00","Rwanda","Mali",1,2,0
"2013-03-24 15:30:00","Congo DR","Libya",0,0,0
"2013-03-24 17:00:00","Equatorial Guinea","Cape Verde Islands",0,3,0
"2013-03-24 17:00:00","Liberia","Uganda",2,0,0
"2013-03-24 17:00:00","Ghana","Sudan",4,0,0
"2013-03-24 20:00:00","Dominican Republic","Haiti",3,1,0
"2013-03-25 16:00:00","Canada","Belarus",0,2,0
"2013-03-25 20:30:00","Brazil","Russia",1,1,1
"2013-03-26 05:10:00","Solomon Islands","New Zealand",0,2,0
"2013-03-26 08:00:00","New Caledonia","Tahiti",1,0,0
"2013-03-26 09:30:00","Australia","Oman",2,2,0
"2013-03-26 12:00:00","Korea Republic","Qatar",2,1,0
"2013-03-26 13:45:00","Malaysia","Palestine",0,2,0
"2013-03-26 14:00:00","Uzbekistan","Lebanon",1,0,0
"2013-03-26 14:30:00","Iraq","Syria",2,1,0
"2013-03-26 15:00:00","Jordan","Japan",2,1,0
"2013-03-26 17:00:00","Armenia","Czech Republic",0,3,0
"2013-03-26 17:35:00","Kuwait","Iran",1,1,0
"2013-03-26 18:00:00","Azerbaijan","Portugal",0,2,0
"2013-03-26 18:00:00","Egypt","Zimbabwe",2,1,0
"2013-03-26 18:00:00","Estonia","Andorra",2,0,0
"2013-03-26 19:30:00","Luxembourg","Finland",0,3,0
"2013-03-26 19:30:00","Turkey","Hungary",1,1,0
"2013-03-26 20:00:00","Ukraine","Moldova",2,1,0
"2013-03-26 20:00:00","Albania","Lithuania",4,1,0
"2013-03-26 20:15:00","Denmark","Bulgaria",1,1,0
"2013-03-26 20:15:00","Slovakia","Sweden",0,0,0
"2013-03-26 20:30:00","Netherlands","Romania",4,0,0
"2013-03-26 20:30:00","Algeria","Benin",3,1,0
"2013-03-26 20:30:00","Serbia","Scotland",2,0,0
"2013-03-26 20:45:00","Malta","Italy",0,2,0
"2013-03-26 20:45:00","Northern Ireland","Israel",0,2,0
"2013-03-26 20:45:00","Wales","Croatia",1,2,0
"2013-03-26 20:45:00","Ireland","Austria",2,2,0
"2013-03-26 20:45:00","Belgium","Macedonia FYR",1,0,0
"2013-03-26 20:45:00","Germany","Kazakhstan",4,1,0
"2013-03-26 20:45:00","Poland","San Marino",5,0,0
"2013-03-26 21:00:00","Bolivia","Argentina",1,1,0
"2013-03-26 21:00:00","Montenegro","England",1,1,0
"2013-03-26 21:00:00","France","Spain",0,1,0
"2013-03-26 22:00:00","Ecuador","Paraguay",4,1,0
"2013-03-27 00:30:00","Chile","Uruguay",2,0,0
"2013-03-27 01:00:00","Venezuela","Colombia",1,0,0
"2013-03-27 03:00:00","Panama","Honduras",2,0,0
"2013-03-27 03:00:00","Costa Rica","Jamaica",2,0,0
"2013-03-27 03:15:00","Peru","Trinidad and Tobago",3,0,0
"2013-03-27 03:30:00","Mexico","United States",0,0,0
"2013-04-06 21:45:00","Bolivia","Brazil",0,4,0
"2013-04-17 17:45:00","Qatar","Palestine",2,0,0
"2013-04-18 05:00:00","Peru","Mexico",0,0,1
"2013-04-25 03:00:00","Brazil","Chile",2,2,0
"2013-05-13 12:00:00","Libya","Mauritania",2,0,0
"2013-05-22 15:00:00","Oman","Iran",3,1,0
"2013-05-23 01:30:00","Venezuela","El Salvador",2,1,0
"2013-05-24 18:15:00","Qatar","Latvia",3,1,0
"2013-05-25 14:30:00","Malawi","Zimbabwe",1,1,0
"2013-05-25 15:00:00","Ethiopia","Sudan",2,0,0
"2013-05-25 18:00:00","Namibia","Zambia",0,0,0
"2013-05-25 18:45:00","Algeria","Mauritania",1,0,0
"2013-05-27 15:30:00","Iraq","Liberia",0,1,0
"2013-05-27 16:00:00","Jordan","Libya",1,0,0
"2013-05-28 21:00:00","Turkey","Latvia",3,3,1
"2013-05-29 02:05:00","Canada","Costa Rica",0,1,0
"2013-05-29 16:00:00","Oman","Lebanon",1,1,0
"2013-05-29 18:15:00","Qatar","Azerbaijan",1,1,0
"2013-05-29 20:35:00","Ecuador","Germany",2,4,1
"2013-05-29 21:00:00","England","Ireland",1,1,0
"2013-05-30 02:15:00","United States","Belgium",2,4,0
"2013-05-30 12:20:00","Japan","Bulgaria",0,2,0
"2013-05-31 19:00:00","Turkey","Slovenia",0,2,1
"2013-05-31 20:45:00","Italy","San Marino",4,0,0
"2013-06-01 03:05:00","Mexico","Nigeria",2,2,1
"2013-06-01 17:00:00","Libya","Uganda",3,0,0
"2013-06-01 22:30:00","Panama","Peru",1,2,0
"2013-06-02 15:00:00","Lesotho","South Africa",0,2,0
"2013-06-02 17:00:00","Sudan","Tanzania",0,0,1
"2013-06-02 18:00:00","Algeria","Burkina Faso",2,0,0
"2013-06-02 18:30:00","Ireland","Georgia",4,0,0
"2013-06-02 20:00:00","Ukraine","Cameroon",0,0,0
"2013-06-02 20:40:00","United States","Germany",4,3,0
"2013-06-02 21:00:00","Brazil","England",2,2,0
"2013-06-02 23:35:00","Honduras","Israel",0,2,1
"2013-06-03 19:00:00","Estonia","Belarus",0,2,0
"2013-06-03 19:00:00","Sweden","Macedonia FYR",1,0,0
"2013-06-04 09:30:00","New Zealand","Jordan",0,1,0
"2013-06-04 12:30:00","Myanmar","Singapore",0,2,0
"2013-06-04 12:35:00","Japan","Australia",1,1,0
"2013-06-04 14:00:00","Hong Kong","Philippines",0,1,0
"2013-06-04 14:00:00","Tajikistan","Afghanistan",3,2,0
"2013-06-04 15:00:00","Oman","Iraq",1,0,0
"2013-06-04 16:00:00","Kazakhstan","Bulgaria",1,2,0
"2013-06-04 18:00:00","Egypt","Botswana",1,1,0
"2013-06-04 18:20:00","Qatar","Iran",0,1,0
"2013-06-04 19:30:00","Lebanon","Korea Republic",1,1,0
"2013-06-04 19:45:00","Romania","Trinidad and Tobago",4,0,0
"2013-06-04 21:00:00","Poland","Liechtenstein",2,0,0
"2013-06-05 03:35:00","Jamaica","Mexico",0,1,0
"2013-06-05 14:30:00","Malawi","Namibia",0,0,0
"2013-06-05 15:00:00","Kenya","Nigeria",0,1,0
"2013-06-05 17:00:00","Equatorial Guinea","Togo",0,1,0
"2013-06-05 20:15:00","Denmark","Georgia",2,1,0
"2013-06-05 21:00:00","Uruguay","France",1,0,0
"2013-06-06 13:35:00","China","Uzbekistan",1,2,0
"2013-06-06 20:30:00","Hungary","Kuwait",1,0,0
"2013-06-07 13:00:00","Laos","Singapore",2,5,0
"2013-06-07 15:35:00","Indonesia","Netherlands",0,3,0
"2013-06-07 16:30:00","Bahrain","Kyrgyzstan",1,3,0
"2013-06-07 17:30:00","Libya","Congo DR",0,0,0
"2013-06-07 18:00:00","Finland","Belarus",1,0,0
"2013-06-07 18:00:00","Azerbaijan","Luxembourg",1,1,0
"2013-06-07 18:00:00","Armenia","Malta",0,1,0
"2013-06-07 18:30:00","Latvia","Bosnia-Herzegovina",0,5,0
"2013-06-07 19:00:00","Sudan","Ghana",1,3,0
"2013-06-07 19:00:00","Estonia","Trinidad and Tobago",1,0,0
"2013-06-07 20:00:00","Liechtenstein","Slovakia",1,1,0
"2013-06-07 20:15:00","Moldova","Poland",1,1,0
"2013-06-07 20:15:00","Croatia","Scotland",0,1,0
"2013-06-07 20:30:00","Albania","Norway",1,1,0
"2013-06-07 20:30:00","Montenegro","Ukraine",0,4,0
"2013-06-07 20:45:00","Belgium","Serbia",2,1,0
"2013-06-07 20:45:00","Czech Republic","Italy",0,0,0
"2013-06-07 20:45:00","Lithuania","Greece",0,1,0
"2013-06-07 20:45:00","Austria","Sweden",2,1,0
"2013-06-07 20:45:00","Ireland","Faroe Islands",3,0,0
"2013-06-07 21:00:00","Iceland","Slovenia",2,4,0
"2013-06-07 21:45:00","Portugal","Russia",1,0,0
"2013-06-07 22:00:00","Bolivia","Venezuela",1,1,0
"2013-06-08 00:05:00","Argentina","Colombia",0,0,0
"2013-06-08 02:10:00","Paraguay","Chile",1,2,0
"2013-06-08 03:35:00","Jamaica","United States",1,2,0
"2013-06-08 04:05:00","Panama","Mexico",0,0,0
"2013-06-08 04:10:00","Peru","Ecuador",1,0,0
"2013-06-08 04:15:00","Costa Rica","Honduras",1,0,0
"2013-06-08 15:00:00","Uganda","Liberia",1,0,0
"2013-06-08 15:00:00","Botswana","Ethiopia",3,0,0
"2013-06-08 15:00:00","Zambia","Lesotho",4,0,0
"2013-06-08 16:00:00","Central African Republic","South Africa",0,3,0
"2013-06-08 16:30:00","Gabon","Republic of the Congo",0,0,0
"2013-06-08 17:00:00","Angola","Senegal",1,1,0
"2013-06-08 17:30:00","Switzerland","Cyprus",1,0,0
"2013-06-08 18:30:00","Gambia","Côte dIvoire",0,3,0
"2013-06-08 18:30:00","Sierra Leone","Tunisia",2,2,0
"2013-06-08 19:30:00","Cape Verde Islands","Equatorial Guinea",3,0,0
"2013-06-08 22:00:00","Morocco","Tanzania",2,1,0
"2013-06-08 22:05:00","Spain","Haiti",2,1,1
"2013-06-09 15:00:00","Zimbabwe","Egypt",2,4,0
"2013-06-09 17:00:00","Benin","Algeria",1,3,0
"2013-06-09 17:00:00","Niger","Burkina Faso",0,1,0
"2013-06-09 17:35:00","Togo","Cameroon",0,3,0
"2013-06-09 19:00:00","Guinea","Mozambique",6,1,0
"2013-06-09 20:00:00","Mali","Rwanda",1,1,0
"2013-06-09 21:00:00","Brazil","France",3,0,0
"2013-06-10 19:30:00","Croatia","Portugal",0,1,1
"2013-06-11 11:00:00","Australia","Jordan",4,0,0
"2013-06-11 13:00:00","Korea Republic","Uzbekistan",1,0,0
"2013-06-11 14:00:00","China","Netherlands",0,2,0
"2013-06-11 15:30:00","Qatar","Korea DPR",0,0,0
"2013-06-11 16:30:00","Iraq","Japan",0,1,1
"2013-06-11 17:30:00","Iran","Lebanon",4,0,0
"2013-06-11 19:00:00","Belarus","Finland",1,1,0
"2013-06-11 19:00:00","Norway","Macedonia FYR",2,0,0
"2013-06-11 19:00:00","Estonia","Kyrgyzstan",1,1,0
"2013-06-11 19:15:00","Sweden","Faroe Islands",2,0,0
"2013-06-11 20:15:00","Denmark","Armenia",0,4,0
"2013-06-11 20:45:00","Italy","Haiti",2,2,1
"2013-06-11 22:30:00","Colombia","Peru",2,0,0
"2013-06-11 23:00:00","Ecuador","Argentina",1,1,0
"2013-06-11 23:00:00","Guatemala","Belize",0,0,1
"2013-06-12 02:00:00","Venezuela","Uruguay",0,1,0
"2013-06-12 02:00:00","Spain","Ireland",2,0,1
"2013-06-12 02:15:00","Mexico","Costa Rica",0,0,0
"2013-06-12 02:30:00","Chile","Bolivia",3,1,0
"2013-06-12 03:00:00","Honduras","Jamaica",2,0,0
"2013-06-12 04:10:00","United States","Panama",2,0,0
"2013-06-12 14:30:00","Malawi","Kenya",2,2,0
"2013-06-12 17:00:00","Ghana","Côte dIvoire",2,1,0
"2013-06-12 21:00:00","Namibia","Nigeria",1,1,0
"2013-06-14 18:00:00","Ghana","Côte dIvoire",1,1,0
"2013-06-14 18:00:00","Libya","Togo",2,0,0
"2013-06-14 19:00:00","Moldova","Kyrgyzstan",2,1,0
"2013-06-15 04:05:00","Guatemala","Argentina",0,4,0
"2013-06-15 13:40:00","China","Thailand",1,5,0
"2013-06-15 15:00:00","Uganda","Angola",2,1,0
"2013-06-15 15:00:00","Zambia","Sudan",1,1,0
"2013-06-15 15:00:00","Botswana","Central African Republic",3,2,0
"2013-06-15 16:30:00","Republic of the Congo","Burkina Faso",0,1,0
"2013-06-15 17:00:00","Gabon","Niger",4,1,0
"2013-06-15 19:30:00","Cape Verde Islands","Sierra Leone",1,0,0
"2013-06-15 21:00:00","Brazil","Japan",3,0,0
"2013-06-15 22:00:00","Morocco","Gambia",2,0,0
"2013-06-16 04:00:00","Nicaragua","Honduras",2,2,0
"2013-06-16 14:00:00","Tanzania","Côte dIvoire",2,4,0
"2013-06-16 15:00:00","Ethiopia","South Africa",2,1,0
"2013-06-16 15:00:00","Lesotho","Ghana",0,2,0
"2013-06-16 15:00:00","Mozambique","Egypt",0,1,0
"2013-06-16 15:30:00","Rwanda","Algeria",0,1,0
"2013-06-16 16:30:00","Congo DR","Cameroon",0,0,0
"2013-06-16 18:00:00","Liberia","Senegal",0,2,0
"2013-06-16 18:00:00","Equatorial Guinea","Tunisia",1,1,0
"2013-06-16 19:00:00","Guinea","Zimbabwe",1,0,0
"2013-06-16 20:00:00","Mali","Benin",2,2,0
"2013-06-16 21:00:00","Mexico","Italy",1,2,1
"2013-06-17 00:00:00","Spain","Uruguay",2,1,1
"2013-06-17 21:00:00","Tahiti","Nigeria",1,6,1
"2013-06-18 11:30:00","Australia","Iraq",1,0,0
"2013-06-18 14:00:00","Uzbekistan","Qatar",5,1,0
"2013-06-18 14:00:00","Korea Republic","Iran",0,1,0
"2013-06-18 18:00:00","Jordan","Oman",1,0,0
"2013-06-19 03:05:00","United States","Honduras",1,0,0
"2013-06-19 04:05:00","Costa Rica","Panama",2,0,0
"2013-06-19 21:00:00","Brazil","Mexico",2,0,0
"2013-06-20 00:00:00","Italy","Japan",4,3,1
"2013-06-20 21:00:00","Spain","Tahiti",10,0,1
"2013-06-21 00:00:00","Nigeria","Uruguay",1,2,1
"2013-06-22 21:00:00","Japan","Mexico",1,2,1
"2013-06-22 21:00:00","Italy","Brazil",2,4,0
"2013-06-23 15:00:00","Swaziland","Angola",0,1,0
"2013-06-23 21:00:00","Nigeria","Spain",0,3,1
"2013-06-23 21:00:00","Uruguay","Tahiti",8,0,1
"2013-06-26 21:00:00","Brazil","Uruguay",2,1,0
"2013-06-27 21:00:00","Spain","Italy",0,0,1
"2013-06-29 15:00:00","Angola","Swaziland",1,0,0
"2013-06-30 18:00:00","Uruguay","Italy",2,2,1
"2013-07-01 00:00:00","Brazil","Spain",3,0,0
"2013-07-06 05:25:00","United States","Guatemala",6,0,0
